label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
cousin,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65415.mp4,1,70.0,70.0,2.92,23.976069599104893,102,True,656.0,370.0
cousin,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13647.mp4,1,79.0,79.0,2.603,30.35461993102476,41,True,720.0,400.0
cousin,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13648.mp4,1,70.0,70.0,2.302,30.404788475195293,41,True,720.0,400.0
cousin,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13631.mp4,1,71.0,71.0,2.369,29.97002997002997,38,True,1280.0,720.0
cousin,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13632.mp4,1,71.0,71.0,2.369,29.97002997002997,38,True,1280.0,720.0
cousin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13633.mp4,1,94.0,94.0,3.136,29.97002997002997,60,True,854.0,480.0
cousin,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13634.mp4,1,96.0,96.0,3.2,29.99687532548693,59,True,640.0,480.0
cousin,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13635.mp4,1,106.0,106.0,3.533,30.0,59,True,640.0,480.0
cousin,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13636.mp4,1,131.0,131.0,4.367,30.0,59,True,640.0,480.0
cousin,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13630.mp4,1,106.0,106.0,3.537,29.97002997002997,35,True,320.0,240.0
cousin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13640.mp4,1,59.0,59.0,1.969,29.97,11,True,288.0,192.0
cousin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13641.mp4,1,43.0,43.0,1.435,29.97,11,True,288.0,192.0
cousin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13642.mp4,1,40.0,40.0,1.335,29.97,11,True,288.0,192.0
cousin,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13646.mp4,1,72.0,72.0,2.369,30.39254074001042,41,True,720.0,400.0
deaf,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14882.mp4,1,108.0,108.0,3.604,29.97,36,True,736.0,414.0
deaf,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14903.mp4,1,82.0,82.0,2.703,30.340374572525587,12,True,720.0,400.0
deaf,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14883.mp4,1,24.0,24.0,0.801,29.97002997002997,45,True,1920.0,1080.0
deaf,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14884.mp4,1,38.0,38.0,1.268,29.97002997002997,4,True,1920.0,1080.0
deaf,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14885.mp4,1,26.0,26.0,0.868,29.97002997002997,45,True,1920.0,1080.0
deaf,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14886.mp4,1,38.0,38.0,1.268,29.97002997002997,4,True,1280.0,720.0
deaf,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65445.mp4,1,52.0,52.0,2.169,23.976023976023978,90,True,656.0,370.0
deaf,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14887.mp4,1,62.0,62.0,2.066,30.00483949024036,59,True,640.0,480.0
deaf,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14888.mp4,1,66.0,66.0,2.2,29.995455234055445,15,True,640.0,480.0
deaf,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14893.mp4,1,45.0,45.0,1.502,29.97,10,True,288.0,192.0
deaf,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\14894.mp4,1,42.0,42.0,1.401,29.97,10,True,288.0,192.0
help,aslbrick,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\69364.mp4,1,75.0,75.0,2.502,29.97002997002997,115,True,1920.0,1080.0
help,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27221.mp4,1,77.0,77.0,2.536,30.364741641337385,12,True,720.0,400.0
help,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27206.mp4,1,71.0,71.0,2.369,29.97,36,True,736.0,414.0
help,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27207.mp4,1,58.0,58.0,1.935,29.97002997002997,4,True,1920.0,1080.0
help,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27208.mp4,1,68.0,68.0,2.266,30.004412413590234,21,True,640.0,480.0
help,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27209.mp4,1,59.0,59.0,1.966,30.005085607730123,17,True,640.0,480.0
help,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65890.mp4,1,59.0,59.0,2.461,23.97605104054256,90,True,656.0,370.0
help,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27213.mp4,1,50.0,50.0,1.668,29.97,10,True,288.0,192.0
help,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27214.mp4,1,53.0,53.0,1.768,29.97,11,True,288.0,192.0
help,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65891.mp4,1,59.0,59.0,2.461,23.97605104054256,90,True,656.0,370.0
help,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65889.mp4,1,62.0,62.0,2.586,23.97607548596669,90,True,656.0,370.0
help,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27215.mp4,1,30.0,30.0,1.001,29.97,11,True,288.0,192.0
help,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27216.mp4,1,55.0,55.0,1.835,29.97,11,True,288.0,192.0
help,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\27217.mp4,1,64.0,64.0,2.135,29.97,11,True,288.0,192.0
no,aslbrick,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\69411.mp4,1,67.0,67.0,2.236,29.97002997002997,118,True,1280.0,720.0
no,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38525.mp4,1,65.0,65.0,2.169,29.97,36,True,736.0,414.0
no,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38544.mp4,1,83.0,83.0,2.736,30.33585775436286,41,True,720.0,400.0
no,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38527.mp4,1,46.0,46.0,1.535,29.97002997002997,3,True,1920.0,1080.0
no,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38529.mp4,1,107.0,107.0,3.566,30.002804000373867,13,True,640.0,480.0
no,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38530.mp4,1,53.0,53.0,1.767,30.0,15,True,640.0,480.0
no,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38532.mp4,1,45.0,45.0,1.502,29.97,10,True,288.0,192.0
no,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38533.mp4,1,54.0,54.0,1.802,29.97,10,True,288.0,192.0
no,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66183.mp4,1,68.0,68.0,2.269,29.97002997002997,102,True,656.0,370.0
no,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38524.mp4,1,80.0,80.0,2.669,29.97,56,True,320.0,240.0
no,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\38534.mp4,1,53.0,53.0,1.768,29.97,11,True,288.0,192.0
thin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57948.mp4,1,54.0,54.0,1.802,29.97,10,True,288.0,192.0
thin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57949.mp4,1,54.0,54.0,1.802,29.97,10,True,288.0,192.0
thin,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57934.mp4,1,90.0,90.0,3.003,29.97002997002997,38,True,1280.0,720.0
thin,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57953.mp4,1,87.0,87.0,2.87,30.318840916754844,12,True,720.0,400.0
thin,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57935.mp4,1,90.0,90.0,3.003,29.97002997002997,38,True,1280.0,720.0
thin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57936.mp4,1,29.0,29.0,1.21,23.97618916386485,32,True,1920.0,1080.0
thin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57937.mp4,1,31.0,31.0,1.034,29.97002997002997,4,True,1920.0,1080.0
thin,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66606.mp4,1,62.0,62.0,2.586,23.97607548596669,92,True,656.0,370.0
thin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57939.mp4,1,37.0,37.0,1.235,29.97002997002997,39,True,1920.0,1080.0
thin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57940.mp4,1,30.0,30.0,1.001,29.97002997002997,6,True,1920.0,1080.0
thin,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57941.mp4,1,30.0,30.0,1.251,23.97613043014954,32,True,1920.0,1080.0
thin,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57942.mp4,1,73.0,73.0,2.433,30.0,13,True,640.0,480.0
thin,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66607.mp4,1,72.0,72.0,3.003,23.976023976023978,93,True,656.0,370.0
thin,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57933.mp4,1,90.0,90.0,3.003,29.97,56,True,320.0,240.0
thin,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57943.mp4,1,119.0,119.0,3.967,30.0,34,True,640.0,480.0
thin,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\57947.mp4,1,49.0,49.0,1.635,29.97,10,True,288.0,192.0
walk,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62175.mp4,1,96.0,96.0,3.17,30.285792482026128,41,True,720.0,400.0
walk,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62159.mp4,1,87.0,87.0,2.903,29.97,36,True,736.0,414.0
walk,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62160.mp4,1,29.0,29.0,0.968,29.97002997002997,39,True,1920.0,1080.0
walk,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62163.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0
walk,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62164.mp4,1,81.0,81.0,2.7,29.996296753487226,13,True,640.0,480.0
walk,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66743.mp4,1,53.0,53.0,2.211,23.97611436154171,100,True,656.0,370.0
walk,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66742.mp4,1,66.0,66.0,2.753,23.97607236414568,107,True,656.0,370.0
walk,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62158.mp4,1,94.0,94.0,3.136,29.97,56,True,320.0,240.0
walk,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62168.mp4,1,72.0,72.0,2.402,29.97,10,True,288.0,192.0
walk,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62169.mp4,1,64.0,64.0,2.135,29.97,10,True,288.0,192.0
walk,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\62170.mp4,1,44.0,44.0,1.468,29.97,11,True,288.0,192.0
yes,aslbrick,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\69546.mp4,1,72.0,72.0,2.402,29.97002997002997,118,True,1280.0,720.0
yes,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64287.mp4,1,68.0,68.0,2.266,30.004412413590234,13,True,640.0,480.0
yes,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64284.mp4,1,56.0,56.0,1.869,29.97002997002997,3,True,1920.0,1080.0
yes,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64291.mp4,1,56.0,56.0,1.869,29.97,10,True,288.0,192.0
yes,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64292.mp4,1,48.0,48.0,1.602,29.97,10,True,288.0,192.0
yes,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64293.mp4,1,54.0,54.0,1.802,29.97,10,True,288.0,192.0
yes,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\66820.mp4,1,47.0,47.0,1.96,23.9760579506422,88,True,656.0,370.0
yes,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64280.mp4,1,63.0,63.0,2.102,29.97002997002997,28,True,320.0,240.0
yes,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64300.mp4,1,90.0,90.0,2.97,30.30708210204609,41,True,720.0,400.0
yes,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64281.mp4,1,71.0,71.0,2.369,29.97,36,True,736.0,414.0
yes,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\64288.mp4,1,54.0,54.0,1.8,29.994445473060544,15,True,640.0,480.0
